ID,Taxon_ID,objid,bitstreamid,tags,mime_type,creator,date,place,permission,source,Comment
aca40da25c0f8bf50eeabd1fdf3aa21b,aepycerosmelampus,EAEA0-BA0F-26FF-57E2-0,,head;thumbnail3,image/jpeg,Hans Hillewaert,2007-06-29,"Etosha National Park, Namibia",http://creativecommons.org/licenses/by-sa/2.5/deed.en,http://commons.wikimedia.org/wiki/File:Aepyceros_melampus_petersi_2.jpg,
87864e0cd38eafef7176c0fee96b6e03,aepycerosmelampusmelampus,EAEA0-18EE-A688-74F1-0,,general;pair;,image/jpeg,Christopher T Cooper,2011-12-17,"Taita Hills Wildlife Sanctuary, Kenya",http://creativecommons.org/licenses/by/3.0,"http://commons.wikimedia.org/wiki/File:Aepyceros_melampus_melampus_pair_within_shade_south_of_the_Salt_Lick_Game_Lodge_in_the_Taita_Hills_Wildlife_Sanctuary,_Kenya_2.jpg",
0265c8acaaf64ff8ff0a19879a9f9e5e,aepycerosmelampuspetersi,EAEA0-14BD-D4A7-7F3C-0,,general;female;young;thumbnail2,image/jpeg,Yathin S Krishnappa,2014-02-13,Etosha,http://creativecommons.org/licenses/by-sa/3.0,http://commons.wikimedia.org/wiki/File:Aepyceros_melampus_petersi_-_Etosha_2014.jpg,
ade0585993bd76225cc8d3896a1d9105,aepycerosmelampuspetersi,EAEA0-EC3A-47F3-3BEF-0,,general;thumbnail1,image/jpeg,Hans Hillewaert,2007-06-29,"Etosha National Park, Namibia",http://creativecommons.org/licenses/by-sa/4.0,http://commons.wikimedia.org/wiki/File:Aepyceros_melampus_petersi_1.jpg,
5983bdb58c40615f78de83368e3e50d7,aervaleucura,EAEA0-BDCB-C774-2550-0,,flower;general;thumbnail3,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19236206,
61e5c3a9411514c6d6213eaafca10b5e,aervaleucura,EAEA0-B00B-C4C8-6C7D-0,,general;flower;thumbnail4,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19236210,
9bad5442a954ad2719480f93bcae75a2,aervaleucura,EAEA0-29F8-4108-CD8B-0,,flower,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30278698,
c676d9d9402d1d59ba54792d14a19cce,aervaleucura,EAEA0-E531-C2A1-7F2F-0,,general;thumbnail1,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19236204,
cd6be985dcb142171d3aeb7875b3448d,aervaleucura,EAEA0-54C2-8F32-03F4-0,,flower;thumbnail2,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19236205,
42ef49d983a60939688d2142335cd8bf,aethomysnamaquensis,EAEA0-6D26-8AB6-AE07-0,,eating;thumbnail1,image/jpeg,,,,http://creativecommons.org/licenses/by/4.0/,http://commons.wikimedia.org/wiki/File:Namaqua_rock_mouse_feeding_on_Pagoda_Lily_nectar.jpg,
2e06a97ea0606dd095c7d8ebce7890a7,agamaaculeata,EAEA0-0462-D19C-44E5-0,,general;side;thumbnail1,image/jpeg,Christfried Naumann,2006-05-02,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
5a7c1fe79e04e63d2a057ece6f269c3a,agamaaculeata,EAEA0-72C9-EBB3-BEA5-0,,general;side,image/jpeg,Christfried Naumann,2006-05-02,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
6d6bc836b69b09351593f760384a740d,agamaaculeata,EAEA0-0F77-EC8E-6AF8-0,,general;side,image/jpeg,Christfried Naumann,2006-05-02,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
e6889afa8989b2b339ba1d575d380254,agamaaculeata,EAEA0-EF38-0BA6-7030-0,,back;thumbnail2,image/jpeg,Christfried Naumann,2006-05-02,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
33769b413817afd08d4ae63d0823e4ae,agamaagama,EAEA0-BE43-1C93-C2E9-0,,general;side;thumbnail1,image/jpeg,Christfried Naumann,2009-02-08,"Zoo Halle (Saale), Germany",http://en.wikipedia.org/wiki/Public_domain,,
4f60d3af2b389d2e2641854775a1f95c,agriusconvolvuli,EAEA0-694A-C2C7-9252-0,,thumbnail1,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
0ee628582f5e76fd497914de55779a06,albiziaanthelmintica,EAEA0-FB51-7F0B-489D-0,,pod;thumbnail4,image/jpeg,Paul Latham,2008-07-14,"Lower Shire valley, Malawi",http://creativecommons.org/licenses/by-nc/3.0/,http://www.zimbabweflora.co.zw/speciesdata/species-record.php?record_id=21332,
00e5fedced7e0105c6d73b93e8ecef04,alcelaphusbuselaphus,EAEA0-564C-2F38-8E19-0,,side,image/jpeg,Patrick Giraud,unknown,"Etosha National Park, Namibia",http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Alcelaphus_buselaphus_-_Namibia_Etosha.jpg,
16a4cfe484700decacd3a238cdaa7cf2,alcelaphusbuselaphus,EAEA0-10ED-C30B-ACD6-0,,general;back;thumbnail1,image/jpeg,Hans Hillewaert,2007-06-29,"Etosha National Park, Namibia",http://creativecommons.org/licenses/by-sa/4.0,http://commons.wikimedia.org/wiki/File:Alcelaphus_caama.jpg,
1b58559a7481f54a648b5f714cd0bc53,alcelaphusbuselaphus,EAEA0-4D3D-1FE9-667F-0,,general,image/jpeg,Christfried Naumann,2009-03-08,"Naturkunde-Museum Berlin, Germany",http://en.wikipedia.org/wiki/Public_domain,,
2572d08f847ef69c7c0b8e711eb5254e,alcelaphusbuselaphus,EAEA0-B356-4E3F-C0CE-0,,herd,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
3b8522a6eead3c121389684c9bf8202c,alcelaphusbuselaphus,EAEA0-9485-0E32-98B8-0,,herd;thumbnail3,image/jpeg,Güldemann/Naumann,2011-03-29,"near Ngwatle, Kgalagadi district, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
4923eb02111d07288c6893d29d1863b5,alcelaphusbuselaphus,EAEA0-3954-5D66-999E-0,,general;side;thumbnail1,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-28,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
6b8882b465661c390b589cd9121ffbed,alcelaphusbuselaphus,EAEA0-AE88-8454-316F-0,,head;thumbnail2,image/jpeg,Hans Hillewaert,2007-06-29,"Etosha, Namibia",http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Alcelaphus_caama_%28portrait%29.jpg,
707d7efc657a7ef7988affe76f8ab2bc,alcelaphusbuselaphus,EAEA0-3D94-CACA-BC0D-0,,herd,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-30,"near Kaa gate, Kgalagadi Transfrontier Park, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
8cf53619be532dcec5f877e815d75702,alcelaphusbuselaphus,EAEA0-3AAC-8997-210A-0,,side,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
99d7646fa2f124a94d400f70921a79c8,alcelaphusbuselaphus,EAEA0-5F77-2C2B-B687-0,,general;side,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
9bab3fedc4fb4866bc3a7ca3e345bff4,alcelaphusbuselaphus,EAEA0-323F-04E7-011B-0,,general;side,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-28,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
3327ee03cdfaac64aa74a7040eb865d4,alectraorobanchoides,EAEA0-4247-0A78-A64F-0,,flower;thumbnail2,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19247289,
36bddea9fbfa0549be5261823d20034c,alectraorobanchoides,EAEA0-5D35-62CE-BE0E-0,,general;flower;thumbnail3,image/jpeg,Robert v. Blittersdorff,2012-03-20,"Tanzania, Rukwa, Sumbawanga, Chelenganya Ilanga Hills",http://creativecommons.org/licenses/by-nc/4.0/,http://www.westafricanplants.senckenberg.de/root/index.php?page_id=14&id=4202#image%3D26584,
7f1a19796db019edd48ead50c8242005,alectraorobanchoides,EAEA0-C567-011D-339C-0,,general;flower;thumbnail1,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19247287,
eddd902ffa2d1a0b01e431afbb3897ff,alectraorobanchoides,EAEA0-AAC0-2914-2807-0,,general;far;thumbnail4,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19247286,
65a891cd37081417323a09d38d197158,alliumcepa,EAEA0-19C1-DD89-718D-0,,flower;thumbnail3,image/jpeg,Christoph Waghubinger,2013-08-07,unknown,http://creativecommons.org/licenses/by-sa/3.0/at/deed.en,http://commons.wikimedia.org/wiki/File:Zwiebelbluete_1.jpg,
68ebab5dc7828dd9a66cfe6b892efbf9,alliumcepa,EAEA0-BE45-FD69-37F4-0,,general;thumbnail1,image/jpeg,Rainer Haessner,2006-08-13,"Ismaning, Germany",http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Field_with_onions.jpg,
8da9e284e44408842626660f4e8cf9dd,alliumcepa,EAEA0-1D38-7A22-0455-0,,root;thumbnail2,image/jpeg,Donovan Govan,2005-03-24,unknown,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Onion.jpg,
df853999ef4d9dd24bcc8ea7d3c9b46c,alliumcepa,EAEA0-A029-D730-4EE8-0,,preserved;thumbnail4,image/jpeg,MBG,,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/29623749,
937954ab951198634a5b86826626487c,aloecryptopoda,EAEA0-DE50-DF8C-306B-0,,general;flower;thumbnail1,image/jpeg,unknown (BotBln),unknown,"Botanical Gardens Berlin-Dahlem, Germany",http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Aloe_cryptopoda_HabitusLeavesInflorescence_BotGard1205.jpg,
64c8b9dd1e9bf135f1fde71c4842870b,aloezebrina,EAEA0-FC46-FECE-D61A-0,,general;thumbnail1,image/jpeg,Gertrud Boden,2005-02-19,"Corridor, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
9309c331c1182329679dead9026a739e,aloezebrina,EAEA0-14E4-EE11-E2CC-0,,leaf;thumbnail3,image/jpeg,Gertrud Boden,2005-02-19,"Corridor, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
f7d2622e16c87689682c17e4ebd291c1,aloezebrina,EAEA0-D39C-9416-9E80-0,,flower;thumbnail2,image/jpeg,Gertrud Boden,2005-02-19,"Corridor, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
b21080526402d30dda955bb01f767e6c,alopochenaegyptiaca,EAEA0-34BA-1CA9-DEE1-0,,general;thumbnail1,image/jpeg,,,,http://creativecommons.org/licenses/by-sa/2.0/,http://commons.wikimedia.org/wiki/File:Alopochen_aegyptiaca_-Masia_Mara_-Kenya-8.jpg,
f4f70d809ae8e7fd3f6bfa1e19899d20,alopochenaegyptiaca,EAEA0-E0B4-DE97-E95D-0,,flying;thumbnail2,image/jpeg,,,,http://creativecommons.org/licenses/by-sa/2.5/,http://commons.wikimedia.org/wiki/File:Egyptian-Goose.jpg,
f49aafca5306c27a77e73768f6127cb2,amadinaerythrocephala,EAEA0-EFDA-09DA-00E6-0,,general;thumbnail2,image/jpeg,unknown,2006-12-13,Etosha National Park,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Roodkopamadine.jpg,
f84d0daab05d5a1b2a3093227616a7d5,amadinaerythrocephala,EAEA0-C525-805A-1634-0,,general;head;thumbnail1,image/jpeg,Hans Hillewaert,2007-06-14,unknown,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Amadina_erythrocephala_%28l%29.jpg,
e96e94c6f3cb096af855663d07be55f8,amietiaangolensis,EAEA0-938E-F819-24AF-0,,general;pair;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Amietia_angolensis_(common_river_frog).jpg,
03912fe505171a22738951eaf1023f30,anatidae,EAEA0-8F80-678C-40B4-0,,general;side;thumbnail2,image/jpeg,Karrackoo,2005-02-13,"London, UK",http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Canadagoose.jpg,
65ee755fa42592367f57532bd4622e5f,anatidae,EAEA0-6F52-3080-3C38-0,,general;side;thumbnail1,image/jpeg,Casliber,2007-10-02,unknown (Hunter Region Botanic Gardens),http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Freckled_Duck_male_HRBG_email.jpg,
1b02fc5643faa4bae706745201d39931,andropogongayanus,EAEA0-A7FF-D979-A0BA-0,,thumbnail1,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
3496fe71940dd22191881fdaaa5b028e,andropogongayanus,EAEA0-E281-084E-7AAB-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
537b65e8bd469a95a7c833944abd8cd7,andropogongayanus,EAEA0-E384-8486-F781-0,,thumbnail3,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
6d7ec2ee84ff70d0ec9205c7848cbba7,andropogongayanus,EAEA0-0EEA-E1F8-192D-0,,,image/tiff,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
cfdc7d458e654fa5829b4a2a263c3618,andropogongayanus,EAEA0-E03C-AF5C-6219-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
d61300d317f56bd66c5d90440e841881,andropogongayanus,EAEA0-4693-9F3D-81E3-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
e3372eb3ad2763c48fb0e3b6a058fe42,andropogongayanus,EAEA0-45EE-7CA0-CB1A-0,,thumbnail2,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
e69797f2746c12d15fbf037d8bb51dfc,andropogongayanus,EAEA0-788E-8273-361C-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
e8f10ac9654a8fca376d20be441670ed,andropogongayanus,EAEA0-3649-F1F1-FE2C-0,,thumbnail4,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
edc47478cb66ef5d62f6e51bdfef801f,andropogongayanus,EAEA0-2D7A-B688-ED91-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
5e2649f8e1cff56e1fc50bed3fbf3dc3,anisoptera,EAEA0-7891-7015-A8BD-0,,general;female;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Sympetrum_darwinianum_female_a3.JPG,
9f813282a4d1a59d888d24c46dd44085,anisoptera,EAEA0-76FB-5787-7E47-0,,general;male;thumbnail2,image/jpeg,,,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Libellula_depressa.jpg,
a37035d0bf783805a546b8cab6924dcd,anisoptera,EAEA0-5E67-8230-96B8-0,,general;thumbnail3,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Orthetrum_brunneum.jpg,
20cf99b687f4aba15ae737bf1e9b10f6,anobiidae,EAEA0-193F-D9CF-2966-0,,general;thumbnail1,image/jpeg,Edmund Reitter († 15. März 1920),1911,Stuttgart (?),http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:AnobiidaeSpec.png,
a65ffdbe64a586b52bb9ca9f6a96cd9c,anthephorapubescens,EAEA0-AF47-3334-A9CA-0,,preserved;thumbnail2,image/jpeg,Missouri Botanical Garden,,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/29634145,
0df32196f78dc95818a5ea660d986661,anthus,EAEA0-B107-4276-C6D5-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.0/,http://commons.wikimedia.org/wiki/File:Australian_Pipit_(Anthus_australis).jpg,
261f29ea91f901ff9071c936c1ab7da5,anthus,EAEA0-8702-CACF-E526-0,,general;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by/2.5/,http://commons.wikimedia.org/wiki/File:Anthus_berthelotii_3.jpg,
57e70cef2e641203a04182a7e1bf02e5,anthus,EAEA0-29C6-3782-A1FD-0,,general;thumbnail3,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Anthus_hodgsoni_a1.JPG,
5339a6e7d10bea19dfdbba03b85962fd,antidorcasmarsupialis,EAEA0-DD2D-EBB7-C2EC-0,,general;side;thumbnail1,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-28,"near Tweerivieren Camp, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
7dd45f68a277f26d887cd32f79f7c437,antidorcasmarsupialis,EAEA0-3087-2D45-5814-0,,side,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
a8afc40fece9d0e39f3f1a4f3e8376fe,antidorcasmarsupialis,EAEA0-E0B4-3445-F5C3-0,,side;thumbnail2,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
aecfba6aaaa2170065b33596e5339b46,antidorcasmarsupialis,EAEA0-F79A-0040-5A77-0,,side;head,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
aee17a23094dc0169287c3c45fbd13c0,antidorcasmarsupialis,EAEA0-22CC-3062-94A1-0,,herd,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
cd11af16f47a3d24a119de80360532a8,antidorcasmarsupialis,EAEA0-F677-C631-2B91-0,,herd;thumbnail3,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob river, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
683f66dfecb7b5ab4dadeede92e3e9f4,antizomaangustifolia,EAEA0-14C6-660E-9E57-0,,preserved;thumbnail1,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19236700,
cc13821abed2f75b35e697495775f0e0,antizomaangustifolia,EAEA0-A5E1-65C1-92DE-0,,preserved;thumbnail2,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19236701,
874b085337e0da834fc1ab395298aa7f,anura,EAEA0-842E-E665-2694-0,,drawing;thumbnail1,image/jpeg,,,,Author died more than 70 years ago public domain images,http://commons.wikimedia.org/wiki/File:Anoures.jpg,
d3047fd65f5df42022848d2bca3fecf8,aonyxcapensis,EAEA0-D722-16BB-D0E3-0,,general;thumbnail1,image/jpeg,unknown (Ruby 1x2),2008-08-26 (?),"Toledo Zoo, Ohio, USA",http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Cape_Clawless_Otter.jpg,
297a19ac8b372ee7d444c6e204affa60,apidae,EAEA0-7C9E-94C4-4A4F-0,,general;eating;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by/2.0/,http://commons.wikimedia.org/wiki/File:Bee-with-pollen_(45256824).jpg,
fa4f78c22a2c335f6e7c4c0e40f21e3f,apidae,EAEA0-0217-99B7-B119-0,,front;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by/2.0/,http://commons.wikimedia.org/wiki/File:Bee_on_Pink_Flowers_(52138942).jpg,
1ee0969725e5dd42d1ad6107deeda98d,apismellifera,EAEA0-1046-9ACE-2184-0,,general;thumbnail2,image/jpeg,Treesha Duncan,2012-07-22,,http://creativecommons.org/licenses/by/2.0/,http://media.eol.org/data_objects/30100518,
2822219b7b7f2bd003f022781f09076e,apismellifera,EAEA0-8BF3-1B94-778E-0,,general;male;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.5/,http://commons.wikimedia.org/wiki/File:Apis_mellifera_carnica_drone_postnatal.jpg,
0b82e9a21b831c1d64c626964ed44320,aptosimum,EAEA0-DE6B-ACCD-7B7A-0,,general;flower;thumbnail1,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19247032,
56601f57a19e8e0647ea3822f55ee93d,aptosimum,EAEA0-CC45-6EF3-5D8C-0,,general;flower;thumbnail4,image/jpeg,Joël Lodé,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27232885,
6640ec64ef5508da230a4ff72736f458,aptosimum,EAEA0-7FE9-E869-11D0-0,,general;flower;thumbnail2,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19247040,
a37525d186430e5be85243edc5eeb5e4,aptosimum,EAEA0-9203-535E-F3FA-0,,general;flower;thumbnail3,image/jpeg,Helen Pickering,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19247029,
7075155aaf70bfd4be04899f5dc18e9d,aptosimumalbomarginatum,EAEA0-B13A-9D9F-06A3-0,,flower;leaf;thumbnail3,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17?, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
7658c54ffd3352bda41db736b1d7fef9,aptosimumalbomarginatum,EAEA0-8092-904C-6608-0,,flower;thumbnail2,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17?, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
85cd150773edc457e793c997cb948393,aptosimumalbomarginatum,EAEA0-F1F1-F9F1-C2FF-0,,general,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17?, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
e0bf984f58f072f8db600ea656911af5,aptosimumalbomarginatum,EAEA0-FE4B-E795-6837-0,,general;thumbnail1,image/jpeg,Christfried Naumann,2005-02-11,"Corridor Pos 15/17?, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
15c46bb900fef9d5829bd954be48058e,aptosimumlineare,EAEA0-2A72-FF2F-613C-0,,general;thumbnail1,image/jpeg,Taa documentation team (Boden/Güldemann/Naumann),2009-03-29,"near Twee Rivieren, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
a28cf7efe867def38915f9f1fd932244,apusmelba,EAEA0-8F57-4CEB-18F3-0,,general;flying;thumbnail1,image/jpeg,Wikimedia Commons,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/26914766,
d93a0b38e9394fa2ff592b077d007e9a,apusmelba,EAEA0-DAA9-04F4-8374-0,,head;thumbnail2,image/jpeg,Wikimedia Commons,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/25627580,
0d63288ab8f2e59ddf68abff6a0c2b16,aquilarapax,EAEA0-6CBE-8C24-46CA-0,,general;flying;thumbnail2,image/jpeg,Lip Kee,2008-08-29,"Masai Mara, Kenya",https://creativecommons.org/licenses/by-sa/2.0/,https://www.flickr.com/photos/lipkee/2833058186/sizes/o/,
