id,scientific_name,synonyms,description,english_name,kingdom,phylum,class,order,family,genus,characteristics,biotope,countries__ids,general_uses,notes,refs__ids,links
otocyonmegalotis,Otocyon megalotis,,,Bat-eared fox,Animalia,Chordata,Mammalia,Carnivora,Canidae,Otocyon,"insectivore; height 30-40 cm; the Bat-eard Fox gets its name from the big (14 cm), rounded ears; the coat is brownish-grey with a lighter belly, it is very fluffy; the bushy,black tail has a black tip;","savanna, grassland","BW,MZ,NA,ZA,ZW",,,cillie1997[136],
otolemurcrassicaudatus,Otolemur crassicaudatus,,,Thick-tailed bushbaby,Animalia,Chordata,Mammalia,Primates,Galagonidae,Otolemur,"omnivore; body-length: 25-50 cm, tail-length: 30-50 cm; the silvery-brown to grey fur is thick and woolly, the underside is lighter coloured; the large eyes ears are characteristic; the hind legs are very powerful and larger than the forelegs; it is bigger than the Moholi Bushbaby and its tail is much thicker and woollier;",forest,"BW,ZA,MZ",,Greater Galago,cillie1997[198],
otomysangoniensis,Otomys angoniensis,,,Angoni vlei rat,Animalia,Chordata,Mammalia,Rodentia,Muridae,Otomys,herbivore; length: 30 cm; pale to dark brown with greyish underparts; very short tail dark above and paler below; very large ears; larger than the similar Vlei rat,"savanna, forest, grassland, desert","BW,LS,MZ,SZ,ZA,ZW",,,cillie1997[212],
otopteraburchellii,Otoptera burchellii,,,Otoptera sp.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Otoptera,,,"BW,NA,ZA",,,,
otusleucotis,Otus leucotis,,,White-faced scops owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ptilopsis,,,"BW,ZA",,,,
ourebiaourebi,Ourebia ourebi,,,Oribi,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ourebia,herbivore; height: 55 cm; light rusty-brown coat with white belly and throat; the tail is black on top and white underneath; white patches are found around the eyes and the mouth; the males are slightly smaller then the females and have short (10 cm) horns hat curve slightly forward at the tips,"savanna, scrubforest, grassland","BW,MZ,NA.ZA,ZW",,,cillie1997[52],
ovisaries,Ovis aries,,,Domestic sheep,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,,,,,,,
oxaliscorniculata,Oxalis corniculata,,,Creeping woodsorrel,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,,,"BW,ZA",,,,
oxalislawsonii,Oxalis lawsonii,,,Cattle sorrel,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,"annual or perennial herb; purple-pink flowers; juicy, thick tap root; tubers along the lateral root; likes water",,"BW,NA,ZA",,,vanderwalt1999[117],
oxygonumalatum,Oxygonum alatum,,,Human sorrel,Plantae,Tracheophyta,Magnoliopsida,Polygonales,Polygonaceae,Oxygonum,small pink flowers; runners; appears after rain,,"BW,NA,ZA",,,vanderwalt1999[118],
ozoroapaniculosa,Ozoroa paniculosa,,,"Common resin tree, Bushveld ozoroa",Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Anacardiaceae,Ozoroa,,,"BW,NA",,,,
pachydactyluscapensis,Pachydactylus capensis,,,Cape thick-toed gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Pachydactylus,,,"BW,NA",,,,
pachydactylusturneri,Pachydactylus turneri,,,Turner's thick-toed gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Chondrodactylus,,,"BW,NA,ZA",,,,
pancratiumtenuifolium,Pancratium tenuifolium,,,Pancratium sp.,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Pancratium,geophyte; up to 40cm tall; leaves are linear ande twisted; large white flowers,"sandy soil, dune","BW,NA,ZA",,,vanrooyen2001[124],
panicumcoloratum,Panicum coloratum,,,Kleingrass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,grass with orange or purple coloured spikelets,,"BW,NA,ZA",,,vanderwalt1999[90],
panicumkalaharense,Panicum kalaharense,,,Panicum sp.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,,,"BW,NA,ZA",,,,
panicummaximum,Panicum maximum,,,Guinea grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,,,"BW,NA,ZA",,,,
pantheraleo,Panthera leo,,,Asian lion,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,"carnivore; height: 110-120 cm; the Lion is the largest cat in Africa and the only one where the males have manes, the colour of the mane ranges from blonde to black; the back of the round ears is black; the males are much larger than the females and have manes;","savanna, scrubforest, forest, grassland, mountains","BW,MZ,NA,ZA,ZW",,,cillie1997[110],
pantherapardus,Panthera pardus,,,Leopard,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,,,BE;BA;HR;DE;HU;BW;TZ;RS;NA;LK;LR;PH;RO;ZM;CI;ZA;CZ;AT;IN;ZW;KE;UG,,,,
pantheraparduspardus,Panthera pardus pardus,,,African leopard,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,"carnivore; height: 45-80 cm; the Leopard has shorter legs than most felines; the colour of its coat varies from white to golden-brown, with black spots, often 6 to 8 spots form a rosette; the ears are rounded; it differs from the Cheetah in having shorter legs and rosette-like spots, also it lacks the tear marks from eye to mouth;","savanna, rainforest, grassland, desert","BW,MZ,NA.ZA,ZW",,,cillie1997[112],
papio,Papio,,,Baboon,Animalia,,,,,,,,,,,,
papioursinus,Papio ursinus,Papio hamadryas ursinus,,"Chacma baboon, Cape baboon",Metazoa,Chordata,Mammalia,Primates,Cercopithecidae,Papio,"omnivore; body-length: 50-115 cm, tail-length: 50-70 cm; the fur is generally dark brown to grey on the back and lighter on  the underparts and on the sides of the face; the face is long and downwards-sloping; the first part of the long tail is carried upwards while the rest hangs down;","savanna, scrubforest, grassland, woodland","BW,MZ,NA.ZA,ZW",,,cillie1997[204],
pappeacapensis,Pappea capensis,,,Judgement tree,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Pappea,,,"BW,NA",,,,
parabuthusgranulatus,Parabuthus granulatus,,,Parabuthus sp.,Metazoa,Arthropoda,Arachnida,Scorpiones,Buthidae,Parabuthus,,,"BW,NA,ZA",,,,
paraxeruscepapi,Paraxerus cepapi,,,Yellow-footed squirrel,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Paraxerus,"omnivore; body-length: 35 cm, half of which is tail; the colour varies depending on the region from pale grey to brown; the head and legs are rusty coloured; the chest is lighter coloured; the long, bushy tail is carried extended backwards;","savanna, woodland","BW,MZ,NA.ZA,ZW",,Tree Squirrel,cillie1997[194],
parinaricapensis,Parinari capensis,,,Sand apple,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Parinari,,,"BW,NA",,,,
parisomasubcaeruleum,Parisoma subcaeruleum,,,Tit-warbler,Metazoa,Chordata,Aves,Passeriformes,Sylviidae,Parisoma,,,,,,,
parkinsoniaafricana,Parkinsonia africana,,,Wild hair tree,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,"3 m tall, yellow flowers, green bark, thin leaves, short thickish thorns, 90 mm long thin red-brown pods","arid area, river course","BW,NA,ZA",,,vanrooyen2001[32],
parotomysbrantsii,Parotomys brantsii,,,Brants' whistling rat,Animalia,Chordata,Mammalia,Rodentia,Muridae,Parotomys,Herbivore; length: 25 cm; pale yellow-brown fur with lighter underparts;,semi- arid desert,"BW,NA,ZA",,,cillie1997[212],
paruscinerascens,Parus cinerascens,,,Acacia grey tit,Animalia,,,,,,,,,,,,
passerdomesticus,Passer domesticus,,,House sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,,,"BW,ZA",,,,
passergriseus,Passer griseus,,,Northern grey-headed sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,,,"BW,ZA",,,,
passermelanurus,Passer melanurus,,,Cape sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,,,"BW,ZA",,,,
passermotitensis,Passer motitensis,,,Great sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,,,"BW,ZA",,,,
pechuelloeschealeubnitziae,Pechuel-loeschea leubnitziae,,,Wild sage,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pechuel-loeschea,"up to 2 m tall, grey-green shrub, bitter aroma of stems and leaves, small purple flowers",,"BW,NA,ZA",,,vanderwalt1999[76],
pedetescapensis,Pedetes capensis,,,Springhare,Animalia,Chordata,Mammalia,Rodentia,Pedetidae,Pedetes,"omnivore; body-length: 35-45 cm; the Springhare is actually a rodent; with its powerful hind legs and the short forelegs it resembles a small kangaroo (though unrelated), it can leap over 2m in one jump; the colour of the coat varies from pale grey to reddish brown, the underparts are white; the long tail always has a broad black tip; it has long ears and conspicuously large eyes;","savanna, grassland, desert","BW,MZ,NA,ZA,ZW",,,cillie1997[190],
pediculushumanuscapitis,Pediculus humanus capitis,,,Human head louse,Metazoa,Arthropoda,Insecta,Phthiraptera,Pediculidae,Pediculus,,,,,,,
peleacapreolus,Pelea capreolus,,,Grey rhebok,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Pelea,"herbivore; height: 100 cm; brown, woolly coat; the belly and the underparts of the tail are white; long and pointy ears; the males are bigger than the females and have straight horns; the grey rhebok can be distinguished from the mountain reebok by the straight horns and the lack of the black spots below the ears;","grassland, mountains","BW,ZA",,,cillie1997[48],
pellaeacalomelanos,Pellaea calomelanos,,,Blue rock fern,Plantae,Pteridophyta,Leptosporangiopsida,Polypodiales,Sinopteridaceae,Pellaea,,,"BW,ZA",,,,
pelomedusasubrufa,Pelomedusa subrufa,,,Helmeted turtle,Animalia,Chordata,Reptilia,Testudines,Pelomedusidae,Pelomedusa,,,"BW,ZA",,,,
peltophorumafricanum,Peltophorum africanum,,,African wattle,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Peltophorum,,,"BW,NA",,,,
pennisetumglaucum,Pennisetum glaucum,,,Pearl millet,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Pennisetum,,,"BW,NA",,,,
pentarrhinuminsipidum,Pentarrhinum insipidum,,,African heart-vine,Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Pentarrhinum,,,"BW,ZA",,,,
pentatomidae,Pentatomidae,,,"Stink bug, Shield bug, Terrestrial Turtle Bug",Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Eurydema,,,"BW,NA,ZA",,,,
pentziaincana,Pentzia incana,,,African sheepbush,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pentzia,"0,3 m tall, grey-green shrub, yellow flowers, seeds dispersed by wind, vegetative reproduction through anchors, leaves are sticky and have fragrant oils",,"BW,NA,ZA",,,vanderwalt1999[81],
perdicinae,Perdicinae,,,Partridges,Animalia,,Aves,Galliformes,Phasianidae,,,,,,,,
pergulariadaemia,Pergularia daemia,,,Trellis-vine,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Pergularia,"perennial climber; hairy, hand-shaped leaves; small, cream-coloured flowers with fused petals; the fruit is  bright red and contains many seeds","savanna, dry river course, sandy soil","BW,NA,ZA",,,vanrooyen2001[150],
petromustypicus,Petromus typicus,,,Dassie rat,Animalia,Chordata,Mammalia,Rodentia,Petromuridae,Petromus,"herbivore; body-length: 27-38 cm including the tail; the Dassie rat is neither a Dassie nor a rat, it is a rodent of squirrel-like appearance but with a less bushy tail; the fur is dark brown to grey with lighter underparts;","rocky area, desert, mountains","NA,ZA",,,cillie1997[211],
petroniasuperciliaris,Petronia superciliaris,,,Yellow-throated petronia,Animalia,Chordata,Aves,Passeriformes,Passeridae,Petronia,,,"BW,ZA",,,,
phacochoerusaethiopicus,Phacochoerus aethiopicus,,,Desert warthog,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,,,"BW,MZ,NA,ZA,ZW",,,,
phacochoerusafricanus,Phacochoerus africanus,,,Common warthog,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,omnivore; the body is grey and sparsely covered with long bristles; there is a mane of dark hair with lighter tips; the adults have large tusks which curve over the broad snout; the males have larger tusks than the females and have three pairs of warts on the sides of the face; they run with their tail up;,"savanna, grassland, desert","BW,NA,ZA,ZW,MZ,",,,cillie1997[92],
phaseolus,Phaseolus,,,Bean,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,,,,,,,,
philantombamonticola,Philantomba monticola,,,Blue duiker,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,"herbivore: height: 35 cm; the coat is dark grey-brown on the back while the belly, chest and throat are light brown; underneath each eye is a horizontal black stripe; both sexes have short horns that lie back in line with the face; males are slightly smaller than females:","forest, rainforest","ZA,MZ,ZW",,alternative name: Cephalophus monticola,cillie1997[68],
philetairussocius,Philetairus socius,,,Sociable weaver,Animalia,Chordata,Aves,Passeriformes,Passeridae,Philetairus,,,"BW,NA,ZA",,,,
phoeniculuscyanomelas,Phoeniculus cyanomelas,,,Common scimitar-bill,Animalia,Chordata,Aves,Upupiformes,Phoeniculidae,Rhinopomastus,,,"BW,MZ,NA,ZA,ZW",,,,
phyllanthusmaderaspatensis,Phyllanthus maderaspatensis,,,Phyllanthus sp.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,"perennial herb; up to 30 cm tall; lanceolate leaves; small, singular, yellow to green flowers; fruit is a small capsule on a slender stalk",sandy soil,"BW,NA",,,vanrooyen2001[174],
phymateusviridipes,Phymateus viridipes,,,Phymateus sp.,Animalia,Arthropoda,Insecta,Orthoptera,Pyrgomorphidae,Phymateus,,,"BW,ZA",,,,
physalisangulata,Physalis angulata,,,Lanceleaf groundcherry,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,,"BW,ZA",,,,
picidae,Picidae,,,Woodpeckers,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,,,,,,,
pipistrellusnanus,Pipistrellus nanus,,,Banana pipistrelle bat,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,"insectivore; total body-length: 7-8 cm, half of which is tail; the fur is dark brown with reddish to golden tips, the underparts are lighter; the mouth is large and the ears are triangular;","savanna, forest, woodland","BW,MZ,NA,ZA,ZW",,"Neoromicia nanus, Neoromicia africanus, Hypsugo nanus, Pipistrellus africanus",cillie1997[209],
platycarphacarlinoides,Platycarpha carlinoides,,,River cabbage,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Platycarpha,"plant with cone-shaped tap root, ring of basal incised leaves, two or three floral whorls with bright purple flowers in the middle, grows in riverbeds of the Kalahari",river course,"BW,NA,ZA",,check! maybe changed genus name?,vanderwalt1999[106];vanrooyen2001[194],
plectropterusgambensis,Plectropterus gambensis,,,Spur-winged goose,Animalia,Chordata,Aves,Anseriformes,Anatidae,Plectropterus,"herbivore; body-length: 100 cm, black plumage on the back; white on the belly; red bill; white face;",grassland,"BW,ZA",,,sinclair1994[64],
plocepassermahali,Plocepasser mahali,,,White-browed sparrow-weaver,Animalia,Chordata,Aves,Passeriformes,Passeridae,Plocepasser,,,"BW,NA,ZA,ZW",,,,
ploceusvelatus,Ploceus velatus,,,Southern masked weaver,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,,,"BW,NA,ZA",,,,
poales,Poales,,,Grasses,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,,,,,,,
podaxissp,Podaxis sp.,,,False ink cup,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Podaxis,"dispersed, solitary, cream-coloured fungus; 20 cm tall; cone-shaped fruit-bodies; inedible",,"BW,NA,ZA",,,vanderwalt1999[123],
poecilogalealbinucha,Poecilogale albinucha,,,African striped weasel,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Poecilogale,,,"BW,ZA",,,,
polemaetusbellicosus,Polemaetus bellicosus,,,Martial Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Polemaetus,"carnivore; body-length: 78-83 cm; dark head and throat; white, spotted breast; dark wings",,SZ;TZ;KE;ZM;NA;ZA;CD;BW;ET;UG;GM,,,sinclair1994[76],
pollichiacampestris,Pollichia campestris,,,Waxberry,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Pollichia,"herb or shrublet; up to 40 cm tall; small, strap-shaped leaves arranged in whorls; very small yellow leaves in axillary clusters; fruit is a white berry;",sandy soil,"BW,NA,ZA",,,vanrooyen2001[162],
pompilidae,Pompilidae,,,Spider wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Priocnemis,,,"BW,ZA",,,,
potamochoeruslarvatus,Potamochoerus larvatus,,,Bushpig,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Potamochoerus,"omnivore; height: 60-100 cm; very hairy, grey-brown body; the mane and the upper parts of the face are lighter in colour; the snout is blunt and muscular; the tusks are small but very sharp;","forest, shrubland, woodland, swamps","BW,MZ,ZW,ZA",,,cillie1997[94],
potamonautes,Potamonautes,,,Potamonautes sp.,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,Potamonautes,,,"BW,ZA",,,,
pouzolziahypoleuca,Pouzolzia hypoleuca,Pouzolzia mixta,,Soap nettle,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Urticaceae,Pouzolzia,,,"BW,NA,ZW",,cf. eol 61645 Pouzolzia; correct: Pouzolzia hypoleuca Wedd. and Pouzolzia mixta Solms – in Tsammalex this Taxon is given as P. hypoleuca Solms,,
priniaflavicans,Prinia flavicans,,,Black-chested prinia,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,,,"BW,NA",,,,
priniasubflava,Prinia subflava,,,Tawny-flanked prinia,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,,,"BW,ZA",,,,
prionopsplumatus,Prionops plumatus,,,White helmet-shrike,Animalia,Chordata,Aves,Passeriformes,Malaconotidae,Prionops,,,"BW,ZA",,,,
procaviacapensis,Procavia capensis,,,Rock hyrax,Animalia,Chordata,Mammalia,Hyracoidea,Procaviidae,Procavia,herbivore; body-length: 50 cm; this stockily built animal has a dark brown to light grey fur (depending on the area); on the back is a patch of darker hair; it has prominent upper incisors;,"savanna, scrubforest, rocky area, desert","BW,MZ,NA,ZA,ZW",,,cillie1997[176],
prodotiscusregulus,Prodotiscus regulus,,,Sharp-billed honeyguide,Animalia,Chordata,Aves,Piciformes,Indicatoridae,Prodotiscus,,,"BW,ZA",,,,
pronolaguscrassicaudatus,Pronolagus crassicaudatus,,,Natal red rock hare,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Pronolagus,herbivore; this is the largest Red rock rabbit; its thick woolly coat is reddish coloured; the bushy tail is red- brown to dark brown on both sides;,"rocky area, desert, mountains",ZA,,,cillie1997[188],
pronolagusrandensis,Pronolagus randensis,,,Jameson's red rock hare,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Pronolagus,"herbivore; this rabbit has a salt-and-pepper fur of reddish-brown colour; the underparts are lighter; the chin and cheeks are whitish-grey; it has strong hind legs and large, sparsely haired ears;",,"BW,NA,ZA,ZW",,,cillie1997[188],
pronolagusrupestris,Pronolagus rupestris,,,Smith's red rock hare,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Pronolagus,herbivore; height: 40-60 cm; the thick hair on the back is of a warm brown; the underparts are lighter; the tail is dark brown; the long ears and the face are grey;,"shrubland, grassland, rocky area, mountains","ZA,NA",,,cillie1997[188],
protelescristata,Proteles cristata,Proteles cristatus,,Aardwolf,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Proteles,"insectivore; height: 40-50 cm; the coat is brownish-yellow with approximately five distinct vertical stripes on the back; the snout and lower parts of the legs are black; the bushy tail has a black tip; it has large, rotatable ears; it can be distinguished from the Hyaenas by its smaller size;","savanna, grassland","BW,MZ,NA.ZA,ZW",,,cillie1997[128],
psammobatesoculiferus,Psammobates oculiferus,,,Serrated tortoise,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,,,"BW,NA,ZA",,,,
psammophylaxtritaeniatus,Psammophylax tritaeniatus,,,Three-lined grass snake,Animalia,Chordata,Reptilia,Squamata,Colubridae,Psammophylax,,,"BW,NA",,,,
pseudaspiscana,Pseudaspis cana,,,Mole snake,Animalia,,,,,,,,,,,,
pseudogaltoniaclavata,Pseudogaltonia clavata,,,Pseudogaltonia sp.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Pseudogaltonia,"perennial, bulbous plant; cream-brown bulb with a diameter up to 15 cm; large grey-green leaves; one single, multi-flowered inflorescence grows on a long stalk; the tubulus flowers are white with light-green stripes; fruit is a 3-chambered capsule","dry river course, sandy soil","BW,NA,ZA",,,vanrooyen2001[118],
psittacidae,Psittacidae,,,Parrot,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Aratinga,,,"BW,ZA",,,,
psophocichlalitsitsirupa,Psophocichla litsitsirupa,,,Groundscraper thrush,Animalia,Chordata,Aves,Passeriformes,Turdidae,Psophocichla,,,"BW,NA,ZA",,synonym: Turdus litsitsirupa,,
psychidae,Psychidae,,,"Bagworm moth, Bagworm, Bagmoth",Animalia,Arthropoda,Insecta,Lepidoptera,Psychidae,Psyche,,,"BW,ZA",,,,
psydraxlivida,Psydrax livida,,,Green-twigs quar,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psydrax,,,"BW,NA",,,,
ptenopusgarrulus,Ptenopus garrulus,,,Whistling gecko,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Ptenopus,,,"BW,NA,ZA",,,,
pteroclesnamaqua,Pterocles namaqua,,,Namaqua sandgrouse,Animalia,Chordata,Aves,Pteroclidiformes,Pteroclididae,Pterocles,,,,,,,
pteroclididae,Pteroclididae,,,Sandgrouses,Animalia,Chordata,Aves,Pteroclidiformes,Pteroclididae,Pterocles,,,,,,,
pterococcusafricanus,Pterococcus africanus,Plukenetia africana,,Pterococcus sp.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Plukenetia,,,"BW,NA,ZA",,,,
pulexirritans,Pulex irritans,,,Human flea,Animalia,Arthropoda,Insecta,Siphonaptera,Pulicidae,Pulex,,,,,,,
pupalialappacea,Pupalia lappacea,,,Sweethearts,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Pupalia,erect or sprawling herb; up to 90 cm tall; stems with multiple opposite branches that grow from nodes; branches are 4-angled; the mature inflorescence is up to 50 cm long and has green flowers; fruit is a capsule with shiny brown seeds,sandy soil,"BW,NA,ZA",,,vanrooyen2001[156],
pycnonotusbarbatus,Pycnonotus barbatus,,,Dark-capped bulbul,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,,,"BW,ZA",,,,
pycnonotusbrunneus,Pycnonotus brunneus,,,Red-eyed bulbul,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,,,"BW,NA,ZA",,,,
pycnonotusnigricans,Pycnonotus nigricans,,,African red-eyed bulbul,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,,,,,,,
python,Python,,,Pythons,Animalia,Chordata,Reptilia,Squamata,Boidae,Python,,,,,,,
pythonsebae,Python sebae,,,African rock python,Animalia,Chordata,Reptilia,Squamata,Boidae,Python,,,"BW,ZA",,,,
pytiliamelba,Pytilia melba,,,Green-winged pytilia,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Pytilia,,,,,,,
pyxicephalusadspersus,Pyxicephalus adspersus,,,South African burrowing frog,Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Pyxicephalus,,,"BW,NA,ZA",,,,
queleaquelea,Quelea quelea,,,Red-billed quelea,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Quelea,,,"BW,ZA",,,,
radyeraurens,Radyera urens,,,Wild pumpkin,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Radyera,"pumpkin-like herb, lobed, hairy, grey-green leaves with finely pleated edges, runners up to 1,2 m long, hairs cause slight burning sensation on contact, bad smell when dry, small red pumpkin-like flowers, cucumber-like fruit","dry river course, river course","BW,NA,ZA",,,vanderwalt1999[103],
raphiceruscampestris,Raphicerus campestris,,,Steenbok,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,"herbivore; height: 55cm; light brown to brick brown coat, the belly and the insides of the legs are white; the males are smaller than the females and have short (9 cm), straight and very sharp horns; the steenbok differs from the Oribi by the brown tail,","savanna, grassland, woodland, semi-arid desert","BW,MZ,NA,ZA,ZW",,,cillie1997[54],
raphicerusmelanotis,Raphicerus melanotis,,,Cape grysbok,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,"herbivore; height: 50cm; the coat is dark, reddish brown with white speckles; the belly and insides of the legs are light brown; the ears are long and pointed; the males have short (8 cm) straight horns; it can be distinguished from the steenbok by the white speckles and the habitat;","savanna, shrubland, grassland",ZA,,,cillie1997[56],
raphicerussharpei,Raphicerus sharpei,,,Sharpe`s grysbock,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,herbivore; height: 45-60cm; the coat is light brown; the belly and insides of the legs are white; the ears are large and have rounded tips; the male has very short (6 cm) erect horns and is slightly smaller than the female; it is lighter in colour than the grey grysbok,"savanna, forest, grassland","ZW,MZ",,,cillie1997[58],
raphionacmeburkei,Raphionacme burkei,,,Raphionacme sp.,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Raphionacme,,,"BW,NA,ZA",,,,
rattus,Rattus,,,Rats,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,,,,,,,
reduncaarundinum,Redunca arundinum,,,Southern reedbuck,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,"herbivore; height: 85cm, the coat is yellowish brown on the back and white on the belly, the forelegs are dark brown in front, the tail is bushy and white underneath, males are larger and have horns, the southern reedbuck can be distinguished from the Impala by the lack of the three black stripes on the hindquarters and the less red colour, and from the mountain reedbuck by its bigger size and the habitat","savanna, marshland, grassland","BW,MZ,NA.ZA,ZW",,,cillie1997[44],
reduncafulvorufula,Redunca fulvorufula,,,Mountain reedbuck,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,"herbivore; height: 75cm, the coat is made of long, grey hair, the belly is white, the tail is bushy and white underneath, below the ears are characteristic black spots, the ears are rounded with a white fringe, the males are larger than the females and have short (14 cm) horns, the mountain reedbuck differs from the grey rhebok by its shorter, thicker neck and the rounded ears","savanna, scrubforest, grassland, mountains","ZA,BW",,,cillie1997[46],
reduviidae,Reduviidae,,,"Assassin bug, Thread-legged bug",Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,,,,"BW,NA,ZA",,,,
rhabdomyspumilio,Rhabdomys pumilio,,,Four-striped grass mouse,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,herbivore; length: 19cm; the fur is brown on the back and white on the belly; an the back are four characteristic dark stripes;,montane savanna,"BW,NA,MZ,ZA,ZW",,,cillie1997[213],
rhigozumbrevispinosum,Rhigozum brevispinosum,,,Simple-leaved rhigozum,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Rhigozum,"shrub, 1-2,5m tall, the branches are covered with spines, simple, oblanceolate leaves are borne in tufts of 9-13, the large flowers are golden-yellow and sweelty scented, the fruit is a 7cm long pale brown capsule","savanna, woodland, sandy soil,","BW,NA,ZA",,,vanrooyen2001[54],
